# Date / Time Dis-charge, ft3/s,
10/01/2007 00:00   CDT 128,000A
10/01/2007 01:00   CDT 127,000A
10/01/2007 02:00   CDT 127,000A
10/01/2007 03:00   CDT 126,000A
10/01/2007 04:00   CDT 127,000A
10/01/2007 05:00   CDT 126,000A
10/01/2007 06:00   CDT 126,000A
10/01/2007 07:00   CDT 126,000A
10/01/2007 08:00   CDT 125,000A
10/01/2007 09:00   CDT 125,000A
10/01/2007 10:00   CDT 125,000A
10/01/2007 11:00   CDT 125,000A
10/01/2007 12:00   CDT 125,000A
10/01/2007 13:00   CDT 125,000A
10/01/2007 14:00   CDT 124,000A
10/01/2007 15:00   CDT 125,000A
10/01/2007 16:00   CDT 124,000A
10/01/2007 17:00   CDT 124,000A
10/01/2007 18:00   CDT 124,000A
10/01/2007 19:00   CDT 123,000A
10/01/2007 20:00   CDT 123,000A
10/01/2007 21:00   CDT 123,000A
10/01/2007 22:00   CDT 123,000A
10/01/2007 23:00   CDT 123,000A
10/02/2007 00:00   CDT 122,000A
10/02/2007 01:00   CDT 123,000A
10/02/2007 02:00   CDT 122,000A
10/02/2007 03:00   CDT 122,000A
10/02/2007 04:00   CDT 122,000A
10/02/2007 05:00   CDT 122,000A
10/02/2007 06:00   CDT 121,000A
10/02/2007 07:00   CDT 121,000A
10/02/2007 08:00   CDT 121,000A
10/02/2007 09:00   CDT 121,000A
10/02/2007 10:00   CDT 121,000A
10/02/2007 11:00   CDT 121,000A
10/02/2007 12:00   CDT 121,000A
10/02/2007 13:00   CDT 121,000A
10/02/2007 14:00   CDT 121,000A
10/02/2007 15:00   CDT 121,000A
10/02/2007 16:00   CDT 120,000A
10/02/2007 17:00   CDT 120,000A
10/02/2007 18:00   CDT 121,000A
10/02/2007 19:00   CDT 120,000A
10/02/2007 20:00   CDT 120,000A
10/02/2007 21:00   CDT 120,000A
10/02/2007 22:00   CDT 120,000A
10/02/2007 23:00   CDT 120,000A
10/03/2007 00:00   CDT 120,000A
10/03/2007 01:00   CDT 120,000A
10/03/2007 02:00   CDT 120,000A
10/03/2007 03:00   CDT 120,000A
10/03/2007 04:00   CDT 120,000A
10/03/2007 05:00   CDT 120,000A
10/03/2007 06:00   CDT 120,000A
10/03/2007 07:00   CDT 120,000A
10/03/2007 08:00   CDT 120,000A
10/03/2007 09:00   CDT 120,000A
10/03/2007 10:00   CDT 119,000A
10/03/2007 11:00   CDT 119,000A
10/03/2007 12:00   CDT 120,000A
10/03/2007 13:00   CDT 119,000A
10/03/2007 14:00   CDT 119,000A
10/03/2007 15:00   CDT 120,000A
10/03/2007 16:00   CDT 120,000A
10/03/2007 17:00   CDT 119,000A
10/03/2007 18:00   CDT 119,000A
10/03/2007 19:00   CDT 119,000A
10/03/2007 20:00   CDT 119,000A
10/03/2007 21:00   CDT 119,000A
10/03/2007 22:00   CDT 119,000A
10/03/2007 23:00   CDT 119,000A
10/04/2007 00:00   CDT 119,000A
10/04/2007 01:00   CDT 119,000A
10/04/2007 02:00   CDT 119,000A
10/04/2007 03:00   CDT 119,000A
10/04/2007 04:00   CDT 119,000A
10/04/2007 05:00   CDT 119,000A
10/04/2007 06:00   CDT 119,000A
10/04/2007 07:00   CDT 119,000A
10/04/2007 08:00   CDT 118,000A
10/04/2007 09:00   CDT 119,000A
10/04/2007 10:00   CDT 120,000A
10/04/2007 11:00   CDT 120,000A
10/04/2007 12:00   CDT 120,000A
10/04/2007 13:00   CDT 120,000A
10/04/2007 14:00   CDT 121,000A
10/04/2007 15:00   CDT 121,000A
10/04/2007 16:00   CDT 121,000A
10/04/2007 17:00   CDT 121,000A
10/04/2007 18:00   CDT 121,000A
10/04/2007 19:00   CDT 121,000A
10/04/2007 20:00   CDT 122,000A
10/04/2007 21:00   CDT 122,000A
10/04/2007 22:00   CDT 123,000A
10/04/2007 23:00   CDT 123,000A
10/05/2007 00:00   CDT 123,000A
10/05/2007 01:00   CDT 123,000A
10/05/2007 02:00   CDT 124,000A
10/05/2007 03:00   CDT 124,000A
10/05/2007 04:00   CDT 124,000A
10/05/2007 05:00   CDT 124,000A
10/05/2007 06:00   CDT 125,000A
10/05/2007 07:00   CDT 125,000A
10/05/2007 08:00   CDT 125,000A
10/05/2007 09:00   CDT 125,000A
10/05/2007 10:00   CDT 126,000A
10/05/2007 11:00   CDT 125,000A
10/05/2007 12:00   CDT 126,000A
10/05/2007 13:00   CDT 126,000A
10/05/2007 14:00   CDT 126,000A
10/05/2007 15:00   CDT 126,000A
10/05/2007 16:00   CDT 126,000A
10/05/2007 17:00   CDT 126,000A
10/05/2007 18:00   CDT 127,000A
10/05/2007 19:00   CDT 127,000A
10/05/2007 20:00   CDT 127,000A
10/05/2007 21:00   CDT 127,000A
10/05/2007 22:00   CDT 127,000A
10/05/2007 23:00   CDT 127,000A
10/06/2007 00:00   CDT 127,000A
10/06/2007 01:00   CDT 128,000A
10/06/2007 02:00   CDT 128,000A
10/06/2007 03:00   CDT 127,000A
10/06/2007 04:00   CDT 128,000A
10/06/2007 05:00   CDT 128,000A
10/06/2007 06:00   CDT 128,000A
10/06/2007 07:00   CDT 129,000A
10/06/2007 08:00   CDT 129,000A
10/06/2007 09:00   CDT 129,000A
10/06/2007 10:00   CDT 129,000A
10/06/2007 11:00   CDT 129,000A
10/06/2007 12:00   CDT 129,000A
10/06/2007 13:00   CDT 130,000A
10/06/2007 14:00   CDT 129,000A
10/06/2007 15:00   CDT 130,000A
10/06/2007 16:00   CDT 129,000A
10/06/2007 17:00   CDT 130,000A
10/06/2007 18:00   CDT 130,000A
10/06/2007 19:00   CDT 130,000A
10/06/2007 20:00   CDT 130,000A
10/06/2007 21:00   CDT 130,000A
10/06/2007 22:00   CDT 131,000A
10/06/2007 23:00   CDT 131,000A
10/07/2007 00:00   CDT 131,000A
10/07/2007 01:00   CDT 132,000A
10/07/2007 02:00   CDT 131,000A
10/07/2007 03:00   CDT 132,000A
10/07/2007 04:00   CDT 133,000A
10/07/2007 05:00   CDT 133,000A
10/07/2007 06:00   CDT 133,000A
10/07/2007 07:00   CDT 133,000A
10/07/2007 08:00   CDT 134,000A
10/07/2007 09:00   CDT 134,000A
10/07/2007 10:00   CDT 134,000A
10/07/2007 11:00   CDT 134,000A
10/07/2007 12:00   CDT 135,000A
10/07/2007 13:00   CDT 135,000A
10/07/2007 14:00   CDT 136,000A
10/07/2007 15:00   CDT 136,000A
10/07/2007 16:00   CDT 136,000A
10/07/2007 17:00   CDT 137,000A
10/07/2007 18:00   CDT 137,000A
10/07/2007 19:00   CDT 137,000A
10/07/2007 20:00   CDT 138,000A
10/07/2007 21:00   CDT 138,000A
10/07/2007 22:00   CDT 139,000A
10/07/2007 23:00   CDT 139,000A
10/08/2007 00:00   CDT 139,000A
10/08/2007 01:00   CDT 140,000A
10/08/2007 02:00   CDT 140,000A
10/08/2007 03:00   CDT 141,000A
10/08/2007 04:00   CDT 141,000A
10/08/2007 05:00   CDT 142,000A
10/08/2007 06:00   CDT 142,000A
10/08/2007 07:00   CDT 143,000A
10/08/2007 08:00   CDT 143,000A
10/08/2007 09:00   CDT 143,000A
